x,y,z,vx,vy,vz,ax,ay,az,time
2544.16095,421.027646,6074.326714,542.18344,90.267212,1248.38935,-2.486815,-0.265524,-23.001391,4.63
2549.582536,421.930292,6086.808309,542.158608,90.264558,1248.159568,-2.483126,-0.265394,-22.978133,4.64
2555.003874,422.832911,6099.287609,542.133814,90.261906,1247.930019,-2.479442,-0.265264,-22.954918,4.65
2560.424965,423.735504,6111.764616,542.109056,90.259254,1247.700702,-2.475763,-0.265133,-22.931745,4.66
2565.845808,424.63807,6124.239333,542.084335,90.256604,1247.471615,-2.47209,-0.265004,-22.908614,4.67
2571.266405,425.540609,6136.71176,542.059651,90.253956,1247.24276,-2.468422,-0.264874,-22.885524,4.68
2576.686755,426.443122,6149.181902,542.035004,90.251308,1247.014135,-2.464759,-0.264744,-22.862477,4.69
2582.106859,427.345609,6161.649759,542.010393,90.248662,1246.785741,-2.461101,-0.264615,-22.839471,4.7
2587.526717,428.248069,6174.115335,541.985818,90.246017,1246.557576,-2.457449,-0.264486,-22.816507,4.71
2592.94633,429.150503,6186.578631,541.96128,90.243374,1246.32964,-2.453802,-0.264357,-22.793585,4.72
2598.365698,430.05291,6199.03965,541.936779,90.240731,1246.101933,-2.45016,-0.264228,-22.770704,4.73
2603.784821,430.955291,6211.498395,541.912313,90.23809,1245.874454,-2.446523,-0.264099,-22.747864,4.74
2609.203699,431.857646,6223.954867,541.887884,90.235451,1245.647203,-2.442892,-0.26397,-22.725066,4.75
2614.622334,432.759974,6236.409069,541.863492,90.232812,1245.42018,-2.439265,-0.263842,-22.702309,4.76
2620.040726,433.662275,6248.861003,541.839135,90.230175,1245.193384,-2.435644,-0.263714,-22.679593,4.77
2625.458874,434.564551,6261.310671,541.814815,90.227539,1244.966815,-2.432028,-0.263585,-22.656918,4.78
2630.876779,435.4668,6273.758076,541.790531,90.224905,1244.740472,-2.428418,-0.263458,-22.634284,4.79
2636.294442,436.369023,6286.203219,541.766283,90.222271,1244.514355,-2.424812,-0.26333,-22.611691,4.8
2641.711863,437.271219,6298.646104,541.742071,90.219639,1244.288464,-2.421212,-0.263202,-22.589139,4.81
2647.129042,438.173389,6311.086732,541.717894,90.217009,1244.062798,-2.417616,-0.263075,-22.566627,4.82
2652.545979,439.075533,6323.525105,541.693754,90.214379,1243.837356,-2.414026,-0.262947,-22.544156,4.83
2657.962676,439.97765,6335.961227,541.66965,90.211751,1243.612139,-2.410441,-0.26282,-22.521726,4.84
2663.379132,440.879742,6348.395098,541.645581,90.209124,1243.387146,-2.406861,-0.262693,-22.499336,4.85
2668.795347,441.781807,6360.826722,541.621548,90.206498,1243.162376,-2.403287,-0.262566,-22.476986,4.86
2674.211323,442.683845,6373.2561,541.597551,90.203874,1242.937829,-2.399717,-0.26244,-22.454677,4.87
2679.627058,443.585858,6385.683235,541.57359,90.201251,1242.713505,-2.396152,-0.262313,-22.432408,4.88
2685.042555,444.487844,6398.108129,541.549664,90.198629,1242.489403,-2.392593,-0.262187,-22.410179,4.89
2690.457813,445.389804,6410.530785,541.525773,90.196008,1242.265523,-2.389039,-0.262061,-22.387989,4.9
2695.872832,446.291738,6422.951203,541.501918,90.193389,1242.041865,-2.385489,-0.261935,-22.36584,4.91
2701.287613,447.193646,6435.369387,541.478099,90.190771,1241.818428,-2.381945,-0.261809,-22.343731,4.92
2706.702156,448.095527,6447.78534,541.454315,90.188154,1241.595211,-2.378406,-0.261683,-22.321662,4.93
2712.116462,448.997383,6460.199062,541.430566,90.185538,1241.372215,-2.374872,-0.261557,-22.299632,4.94
2717.53053,449.899212,6472.610556,541.406853,90.182924,1241.149438,-2.371343,-0.261432,-22.277642,4.95
2722.944362,450.801015,6485.019825,541.383175,90.180311,1240.926881,-2.367819,-0.261307,-22.255691,4.96
2728.357957,451.702792,6497.42687,541.359532,90.177699,1240.704543,-2.3643,-0.261182,-22.23378,4.97
2733.771317,452.604543,6509.831695,541.335924,90.175089,1240.482424,-2.360786,-0.261057,-22.211908,4.98
2739.18444,453.506268,6522.2343,541.312351,90.172479,1240.260524,-2.357277,-0.260932,-22.190075,4.99
2744.597328,454.407967,6534.634688,541.288813,90.169871,1240.038841,-2.353773,-0.260807,-22.168282,5
2750.009981,455.309639,6547.032862,541.26531,90.167264,1239.817376,-2.350275,-0.260683,-22.146527,5.01
2755.4224,456.211286,6559.428823,541.241843,90.164659,1239.596127,-2.346781,-0.260559,-22.124812,5.02
2760.834584,457.112906,6571.822574,541.21841,90.162055,1239.375096,-2.343292,-0.260434,-22.103136,5.03
2766.246534,458.014501,6584.214117,541.195012,90.159451,1239.154281,-2.339808,-0.260311,-22.081498,5.04
2771.65825,458.916069,6596.603454,541.171648,90.15685,1238.933682,-2.336329,-0.260187,-22.0599,5.05
2777.069734,459.817612,6608.990587,541.14832,90.154249,1238.713299,-2.332855,-0.260063,-22.03834,5.06
2782.480984,460.719128,6621.375518,541.125026,90.15165,1238.493131,-2.329386,-0.259939,-22.016818,5.07
2787.892002,461.620619,6633.75825,541.101767,90.149051,1238.273177,-2.325921,-0.259816,-21.995336,5.08
2793.302787,462.522083,6646.138784,541.078542,90.146454,1238.053438,-2.322462,-0.259693,-21.973891,5.09
2798.713341,463.423522,6658.517123,541.055352,90.143859,1237.833913,-2.319008,-0.25957,-21.952485,5.1
2804.123663,464.324935,6670.893269,541.032196,90.141264,1237.614602,-2.315559,-0.259447,-21.931118,5.11
2809.533753,465.226321,6683.267225,541.009075,90.138671,1237.395504,-2.312114,-0.259324,-21.909788,5.12
2814.943613,466.127682,6695.638991,540.985989,90.136079,1237.176619,-2.308675,-0.259202,-21.888497,5.13
2820.353243,467.029017,6708.00857,540.962936,90.133488,1236.957947,-2.30524,-0.259079,-21.867244,5.14
2825.762642,467.930326,6720.375965,540.939918,90.130899,1236.739487,-2.30181,-0.258957,-21.846029,5.15
2831.171811,468.831609,6732.741177,540.916934,90.12831,1236.521238,-2.298385,-0.258835,-21.824851,5.16
2836.580751,469.732866,6745.104209,540.893985,90.125723,1236.303201,-2.294965,-0.258713,-21.803712,5.17
2841.989462,470.634098,6757.465063,540.871069,90.123137,1236.085375,-2.29155,-0.258591,-21.78261,5.18
2847.397943,471.535303,6769.823741,540.848188,90.120553,1235.867759,-2.28814,-0.258469,-21.761546,5.19
2852.806197,472.436483,6782.180244,540.82534,90.117969,1235.650354,-2.284735,-0.258348,-21.74052,5.2
2858.214222,473.337637,6794.534576,540.802527,90.115387,1235.433159,-2.281334,-0.258226,-21.719531,5.21
2863.62202,474.238765,6806.886738,540.779748,90.112806,1235.216173,-2.277938,-0.258105,-21.698579,5.22
2869.02959,475.139867,6819.236732,540.757002,90.110226,1234.999396,-2.274547,-0.257984,-21.677665,5.23
2874.436933,476.040944,6831.58456,540.73429,90.107647,1234.782829,-2.271161,-0.257863,-21.656788,5.24
2879.844049,476.941994,6843.930225,540.711613,90.10507,1234.566469,-2.26778,-0.257742,-21.635949,5.25
2885.250938,477.843019,6856.273728,540.688969,90.102494,1234.350318,-2.264403,-0.257622,-21.615146,5.26
2890.657602,478.744018,6868.615071,540.666358,90.099919,1234.134374,-2.261032,-0.257501,-21.594381,5.27
2896.06404,479.644992,6880.954258,540.643782,90.097345,1233.918637,-2.257665,-0.257381,-21.573652,5.28
2901.470252,480.54594,6893.291289,540.621239,90.094772,1233.703108,-2.254303,-0.257261,-21.552961,5.29
2906.876239,481.446862,6905.626167,540.598729,90.092201,1233.487785,-2.250945,-0.257141,-21.532306,5.3
2912.282002,482.347758,6917.958893,540.576253,90.089631,1233.272668,-2.247593,-0.257021,-21.511688,5.31
2917.68754,483.248628,6930.289471,540.553811,90.087062,1233.057757,-2.244245,-0.256901,-21.491107,5.32
2923.092854,484.149473,6942.617902,540.531402,90.084494,1232.843051,-2.240902,-0.256781,-21.470563,5.33
2928.497944,485.050293,6954.944187,540.509026,90.081927,1232.628551,-2.237564,-0.256662,-21.450054,5.34
2933.902811,485.951086,6967.26833,540.486684,90.079362,1232.414255,-2.23423,-0.256543,-21.429583,5.35
2939.307455,486.851854,6979.590331,540.464375,90.076798,1232.200163,-2.230901,-0.256424,-21.409148,5.36
2944.711876,487.752597,6991.910194,540.442099,90.074235,1231.986276,-2.227577,-0.256305,-21.388749,5.37
2950.116074,488.653313,7004.22792,540.419857,90.071673,1231.772592,-2.224258,-0.256186,-21.368386,5.38
2955.520051,489.554004,7016.543511,540.397647,90.069112,1231.559111,-2.220943,-0.256067,-21.348059,5.39
2960.923806,490.45467,7028.856969,540.375471,90.066552,1231.345834,-2.217633,-0.255949,-21.327769,5.4
2966.327339,491.35531,7041.168297,540.353327,90.063994,1231.132758,-2.214328,-0.25583,-21.307515,5.41
2971.730651,492.255924,7053.477496,540.331217,90.061437,1230.919885,-2.211027,-0.255712,-21.287296,5.42
2977.133743,493.156513,7065.784568,540.30914,90.058881,1230.707214,-2.207731,-0.255594,-21.267113,5.43
2982.536613,494.057076,7078.089515,540.287095,90.056326,1230.494745,-2.20444,-0.255476,-21.246967,5.44
2987.939264,494.957614,7090.39234,540.265084,90.053773,1230.282476,-2.201153,-0.255358,-21.226855,5.45
2993.341695,495.858126,7102.693044,540.243105,90.05122,1230.070408,-2.197871,-0.25524,-21.20678,5.46
2998.743907,496.758613,7114.99163,540.221159,90.048669,1229.858541,-2.194594,-0.255123,-21.18674,5.47
3004.145899,497.659074,7127.288098,540.199246,90.046119,1229.646874,-2.191322,-0.255006,-21.166736,5.48
3009.547673,498.55951,7139.582452,540.177366,90.04357,1229.435406,-2.188054,-0.254888,-21.146767,5.49
3014.949228,499.45992,7151.874694,540.155518,90.041023,1229.224138,-2.18479,-0.254771,-21.126833,5.5
3020.350565,500.360305,7164.164824,540.133702,90.038476,1229.013068,-2.181531,-0.254654,-21.106935,5.51
3025.751684,501.260664,7176.452846,540.11192,90.035931,1228.802198,-2.178277,-0.254538,-21.087072,5.52
3031.152586,502.160998,7188.738762,540.090169,90.033386,1228.591525,-2.175028,-0.254421,-21.067244,5.53
3036.553271,503.061306,7201.022572,540.068451,90.030843,1228.381051,-2.171783,-0.254304,-21.047451,5.54
3041.953738,503.961589,7213.30428,540.046766,90.028301,1228.170774,-2.168542,-0.254188,-21.027693,5.55
3047.353989,504.861847,7225.583887,540.025113,90.025761,1227.960694,-2.165307,-0.254072,-21.00797,5.56
3052.754024,505.762079,7237.861395,540.003492,90.023221,1227.750811,-2.162075,-0.253956,-20.988282,5.57
3058.153843,506.662286,7250.136806,539.981904,90.020683,1227.541125,-2.158849,-0.25384,-20.968629,5.58
3063.553447,507.562468,7262.410123,539.960347,90.018146,1227.331635,-2.155627,-0.253724,-20.94901,5.59
3068.952835,508.462624,7274.681346,539.938823,90.015609,1227.12234,-2.152409,-0.253609,-20.929426,5.6
3074.352008,509.362754,7286.950478,539.917331,90.013075,1226.913242,-2.149196,-0.253493,-20.909877,5.61
3079.750967,510.26286,7299.217522,539.895872,90.010541,1226.704338,-2.145988,-0.253378,-20.890362,5.62
3085.149712,511.16294,7311.482478,539.874444,90.008008,1226.495629,-2.142784,-0.253263,-20.870882,5.63
3090.548242,512.062995,7323.745349,539.853048,90.005477,1226.287115,-2.139585,-0.253148,-20.851436,5.64
3095.946559,512.963024,7336.006137,539.831684,90.002946,1226.078795,-2.13639,-0.253033,-20.832024,5.65
3101.344662,513.863028,7348.264844,539.810352,90.000417,1225.870668,-2.1332,-0.252918,-20.812646,5.66
3106.742553,514.763007,7360.521471,539.789052,89.997889,1225.662735,-2.130014,-0.252803,-20.793303,5.67
3112.140231,515.662961,7372.776021,539.767783,89.995362,1225.454995,-2.126833,-0.252689,-20.773994,5.68
3117.537696,516.562889,7385.028496,539.746547,89.992836,1225.247448,-2.123656,-0.252574,-20.754719,5.69
3122.93495,517.462792,7397.278897,539.725342,89.990312,1225.040093,-2.120483,-0.25246,-20.735477,5.7
3128.331991,518.36267,7409.527226,539.704169,89.987788,1224.832931,-2.117316,-0.252346,-20.71627,5.71
3133.728822,519.262523,7421.773485,539.683027,89.985266,1224.62596,-2.114152,-0.252232,-20.697097,5.72
3139.125441,520.16235,7434.017677,539.661917,89.982745,1224.41918,-2.110993,-0.252118,-20.677957,5.73
3144.521849,521.062153,7446.259803,539.640839,89.980225,1224.212592,-2.107839,-0.252005,-20.658851,5.74
3149.918047,521.96193,7458.499865,539.619792,89.977706,1224.006194,-2.104689,-0.251891,-20.639778,5.75
3155.314035,522.861681,7470.737865,539.598777,89.975188,1223.799986,-2.101543,-0.251778,-20.620739,5.76
3160.709813,523.761408,7482.973805,539.577793,89.972672,1223.593969,-2.098402,-0.251665,-20.601734,5.77
3166.105381,524.66111,7495.207686,539.55684,89.970156,1223.388141,-2.095266,-0.251552,-20.582762,5.78
3171.50074,525.560786,7507.439511,539.535919,89.967642,1223.182503,-2.092133,-0.251439,-20.563823,5.79
3176.895891,526.460437,7519.669282,539.515029,89.965128,1222.977054,-2.089006,-0.251326,-20.544918,5.8
3182.290832,527.360064,7531.897,539.49417,89.962616,1222.771794,-2.085882,-0.251213,-20.526046,5.81
3187.685566,528.259665,7544.122667,539.473342,89.960105,1222.566721,-2.082763,-0.251101,-20.507207,5.82
3193.080091,529.159241,7556.346285,539.452546,89.957595,1222.361837,-2.079649,-0.250988,-20.488401,5.83
3198.474409,530.058792,7568.567857,539.43178,89.955087,1222.157141,-2.076538,-0.250876,-20.469628,5.84
3203.86852,530.958317,7580.787383,539.411046,89.952579,1221.952632,-2.073433,-0.250764,-20.450888,5.85
3209.262423,531.857818,7593.004866,539.390343,89.950072,1221.74831,-2.070331,-0.250652,-20.432181,5.86
3214.65612,532.757294,7605.220308,539.36967,89.947567,1221.544175,-2.067234,-0.25054,-20.413507,5.87
3220.04961,533.656744,7617.43371,539.349029,89.945063,1221.340227,-2.064141,-0.250429,-20.394865,5.88
3225.442894,534.55617,7629.645075,539.328418,89.94256,1221.136464,-2.061053,-0.250317,-20.376256,5.89
3230.835973,535.45557,7641.854404,539.307839,89.940057,1220.932887,-2.057969,-0.250206,-20.35768,5.9
3236.228845,536.354946,7654.061699,539.28729,89.937557,1220.729496,-2.054889,-0.250094,-20.339137,5.91
3241.621513,537.254297,7666.266961,539.266772,89.935057,1220.52629,-2.051814,-0.249983,-20.320625,5.92
3247.013976,538.153622,7678.470194,539.246284,89.932558,1220.323268,-2.048743,-0.249872,-20.302147,5.93
3252.406234,539.052923,7690.671398,539.225827,89.93006,1220.120431,-2.045676,-0.249761,-20.2837,5.94
3257.798288,539.952198,7702.870576,539.205401,89.927564,1219.917778,-2.042614,-0.249651,-20.265286,5.95
3263.190138,540.851449,7715.067729,539.185006,89.925068,1219.715309,-2.039556,-0.24954,-20.246905,5.96
3268.581785,541.750675,7727.26286,539.164641,89.922574,1219.513024,-2.036502,-0.24943,-20.228555,5.97
3273.973228,542.649876,7739.455969,539.144306,89.920081,1219.310921,-2.033453,-0.249319,-20.210238,5.98
3279.364468,543.549052,7751.647059,539.124002,89.917589,1219.109002,-2.030408,-0.249209,-20.191952,5.99
3284.755505,544.448203,7763.836131,539.103728,89.915098,1218.907265,-2.027367,-0.249099,-20.173699,6
3290.14634,545.347329,7776.023189,539.083485,89.912608,1218.70571,-2.02433,-0.248989,-20.155477,6.01
3295.536973,546.24643,7788.208232,539.063272,89.910119,1218.504337,-2.021298,-0.24888,-20.137288,6.02
3300.927404,547.145506,7800.391263,539.04309,89.907631,1218.303146,-2.01827,-0.24877,-20.11913,6.03
3306.317633,548.044558,7812.572285,539.022937,89.905145,1218.102136,-2.015246,-0.24866,-20.101004,6.04
3311.707661,548.943584,7824.751298,539.002815,89.902659,1217.901307,-2.012227,-0.248551,-20.082909,6.05
3317.097488,549.842586,7836.928304,538.982723,89.900175,1217.700658,-2.009212,-0.248442,-20.064846,6.06
3322.487115,550.741563,7849.103306,538.962661,89.897692,1217.50019,-2.006201,-0.248333,-20.046815,6.07
3327.876541,551.640515,7861.276305,538.942629,89.895209,1217.299902,-2.003194,-0.248224,-20.028815,6.08
3333.265767,552.539442,7873.447303,538.922627,89.892728,1217.099794,-2.000191,-0.248115,-20.010847,6.09
3338.654794,553.438345,7885.616302,538.902655,89.890248,1216.899865,-1.997193,-0.248006,-19.99291,6.1
3344.043621,554.337222,7897.783303,538.882713,89.887769,1216.700115,-1.994199,-0.247898,-19.975004,6.11
3349.432249,555.236075,7909.948308,538.862801,89.885291,1216.500543,-1.991209,-0.247789,-19.957129,6.12
3354.820678,556.134903,7922.11132,538.842919,89.882814,1216.30115,-1.988223,-0.247681,-19.939286,6.13
3360.208909,557.033707,7934.272339,538.823066,89.880339,1216.101936,-1.985242,-0.247573,-19.921474,6.14
3365.596941,557.932485,7946.431368,538.803244,89.877864,1215.902899,-1.982264,-0.247465,-19.903692,6.15
3370.984776,558.831239,7958.588409,538.783451,89.875391,1215.704039,-1.979291,-0.247357,-19.885942,6.16
3376.372413,559.729969,7970.743462,538.763687,89.872918,1215.505357,-1.976322,-0.247249,-19.868223,6.17
3381.759852,560.628673,7982.896531,538.743954,89.870447,1215.306852,-1.973357,-0.247142,-19.850535,6.18
3387.147095,561.527353,7995.047616,538.72425,89.867976,1215.108523,-1.970397,-0.247034,-19.832877,6.19
3392.534141,562.426008,8007.19672,538.704575,89.865507,1214.91037,-1.96744,-0.246927,-19.81525,6.2
3397.92099,563.324638,8019.343844,538.684931,89.863039,1214.712394,-1.964488,-0.24682,-19.797654,6.21
3403.307643,564.223244,8031.48899,538.665315,89.860572,1214.514593,-1.96154,-0.246712,-19.780088,6.22
3408.6941,565.121825,8043.632159,538.645729,89.858106,1214.316967,-1.958596,-0.246606,-19.762553,6.23
3414.080362,566.020381,8055.773354,538.626173,89.855641,1214.119517,-1.955656,-0.246499,-19.745049,6.24
3419.466429,566.918913,8067.912577,538.606645,89.853177,1213.922241,-1.95272,-0.246392,-19.727575,6.25
3424.8523,567.81742,8080.049828,538.587148,89.850714,1213.72514,-1.949788,-0.246285,-19.710131,6.26
3430.237977,568.715903,8092.18511,538.567679,89.848252,1213.528213,-1.946861,-0.246179,-19.692718,6.27
3435.623459,569.614361,8104.318425,538.54824,89.845791,1213.331459,-1.943937,-0.246073,-19.675335,6.28
3441.008748,570.512794,8116.449774,538.528829,89.843332,1213.13488,-1.941018,-0.245967,-19.657982,6.29
3446.393842,571.411203,8128.579159,538.509448,89.840873,1212.938473,-1.938103,-0.24586,-19.640659,6.3
3451.778743,572.309587,8140.706581,538.490096,89.838416,1212.742239,-1.935192,-0.245755,-19.623367,6.31
3457.163451,573.207947,8152.832043,538.470774,89.835959,1212.546178,-1.932285,-0.245649,-19.606104,6.32
3462.547965,574.106282,8164.955546,538.45148,89.833504,1212.35029,-1.929382,-0.245543,-19.588872,6.33
3467.932288,575.004592,8177.077091,538.432215,89.831049,1212.154573,-1.926483,-0.245438,-19.571669,6.34
3473.316417,575.902878,8189.196682,538.412979,89.828596,1211.959028,-1.923588,-0.245332,-19.554496,6.35
3478.700355,576.801139,8201.314318,538.393772,89.826144,1211.763654,-1.920697,-0.245227,-19.537353,6.36
3484.084101,577.699376,8213.430003,538.374594,89.823692,1211.568452,-1.91781,-0.245122,-19.52024,6.37
3489.467656,578.597589,8225.543737,538.355445,89.821242,1211.37342,-1.914928,-0.245017,-19.503157,6.38
3494.851019,579.495777,8237.655522,538.336324,89.818793,1211.178559,-1.912049,-0.244912,-19.486103,6.39
3500.234191,580.39394,8249.765361,538.317233,89.816345,1210.983869,-1.909174,-0.244807,-19.469078,6.4
3505.617173,581.292079,8261.873255,538.298169,89.813898,1210.789348,-1.906304,-0.244703,-19.452083,6.41
3510.999964,582.190194,8273.979205,538.279135,89.811452,1210.594997,-1.903437,-0.244598,-19.435118,6.42
3516.382565,583.088284,8286.083213,538.260129,89.809007,1210.400815,-1.900575,-0.244494,-19.418182,6.43
3521.764977,583.986349,8298.185281,538.241152,89.806563,1210.206802,-1.897716,-0.244389,-19.401275,6.44
3527.147199,584.884391,8310.28541,538.222204,89.80412,1210.012958,-1.894861,-0.244285,-19.384398,6.45
3532.529232,585.782407,8322.383603,538.203283,89.801679,1209.819283,-1.892011,-0.244181,-19.36755,6.46
3537.911076,586.6804,8334.479861,538.184392,89.799238,1209.625775,-1.889164,-0.244077,-19.350731,6.47
3543.292731,587.578368,8346.574185,538.165529,89.796798,1209.432436,-1.886322,-0.243974,-19.333941,6.48
3548.674198,588.476311,8358.666578,538.146694,89.794359,1209.239264,-1.883483,-0.24387,-19.31718,6.49
3554.055477,589.374231,8370.75704,538.127887,89.791922,1209.04626,-1.880649,-0.243767,-19.300448,6.5
3559.436568,590.272125,8382.845575,538.109109,89.789485,1208.853422,-1.877818,-0.243663,-19.283745,6.51
3564.817472,591.169996,8394.932182,538.090359,89.787049,1208.660751,-1.874991,-0.24356,-19.267071,6.52
3570.198188,592.067842,8407.016865,538.071638,89.784615,1208.468247,-1.872169,-0.243457,-19.250426,6.53
3575.578717,592.965664,8419.099624,538.052944,89.782181,1208.275909,-1.86935,-0.243354,-19.23381,6.54
3580.95906,593.863461,8431.180461,538.034279,89.779749,1208.083737,-1.866535,-0.243251,-19.217222,6.55
3586.339217,594.761235,8443.259378,538.015641,89.777317,1207.89173,-1.863724,-0.243149,-19.200663,6.56
3591.719187,595.658983,8455.336377,537.997032,89.774887,1207.699889,-1.860917,-0.243046,-19.184133,6.57
3597.098971,596.556708,8467.411459,537.978451,89.772457,1207.508213,-1.858114,-0.242943,-19.167631,6.58
3602.47857,597.454408,8479.484626,537.959898,89.770029,1207.316701,-1.855315,-0.242841,-19.151158,6.59
3607.857984,598.352084,8491.55588,537.941373,89.767602,1207.125354,-1.85252,-0.242739,-19.134713,6.6
3613.237213,599.249736,8503.625222,537.922875,89.765175,1206.934171,-1.849729,-0.242637,-19.118296,6.61
3618.616257,600.147364,8515.692653,537.904406,89.76275,1206.743152,-1.846941,-0.242535,-19.101908,6.62
3623.995117,601.044967,8527.758176,537.885964,89.760326,1206.552296,-1.844158,-0.242433,-19.085548,6.63
3629.373792,601.942546,8539.821792,537.867551,89.757902,1206.361604,-1.841378,-0.242331,-19.069217,6.64
3634.752284,602.840101,8551.883503,537.849165,89.75548,1206.171075,-1.838603,-0.24223,-19.052913,6.65
3640.130592,603.737631,8563.94331,537.830806,89.753059,1205.980709,-1.835831,-0.242128,-19.036638,6.66
3645.508717,604.635138,8576.001215,537.812476,89.750638,1205.790505,-1.833063,-0.242027,-19.020391,6.67
3650.886658,605.53262,8588.05722,537.794173,89.748219,1205.600463,-1.830299,-0.241926,-19.004172,6.68
3656.264417,606.430078,8600.111326,537.775897,89.745801,1205.410583,-1.827539,-0.241825,-18.98798,6.69
3661.641994,607.327512,8612.163534,537.75765,89.743384,1205.220865,-1.824782,-0.241724,-18.971817,6.7
3667.019388,608.224921,8624.213847,537.739429,89.740967,1205.031308,-1.82203,-0.241623,-18.955681,6.71
3672.3966,609.122307,8636.262266,537.721236,89.738552,1204.841912,-1.819281,-0.241522,-18.939574,6.72
3677.773631,610.019668,8648.308793,537.703071,89.736138,1204.652678,-1.816536,-0.241421,-18.923494,6.73
3683.15048,610.917005,8660.353429,537.684933,89.733725,1204.463603,-1.813795,-0.241321,-18.907441,6.74
3688.527149,611.814319,8672.396176,537.666823,89.731313,1204.274689,-1.811058,-0.241221,-18.891417,6.75
3693.903636,612.711608,8684.437035,537.648739,89.728901,1204.085935,-1.808325,-0.24112,-18.87542,6.76
3699.279943,613.608873,8696.476009,537.630683,89.726491,1203.89734,-1.805595,-0.24102,-18.85945,6.77
3704.656069,614.506113,8708.513098,537.612655,89.724082,1203.708905,-1.80287,-0.24092,-18.843508,6.78
3710.032016,615.40333,8720.548304,537.594653,89.721674,1203.520629,-1.800148,-0.24082,-18.827593,6.79
3715.407783,616.300523,8732.581629,537.576679,89.719267,1203.332512,-1.79743,-0.240721,-18.811706,6.8
3720.78337,617.197691,8744.613075,537.558732,89.71686,1203.144554,-1.794716,-0.240621,-18.795846,6.81
3726.158778,618.094836,8756.642642,537.540812,89.714455,1202.956754,-1.792005,-0.240521,-18.780014,6.82
3731.534007,618.991956,8768.670334,537.522919,89.712051,1202.769111,-1.789298,-0.240422,-18.764208,6.83
3736.909058,619.889053,8780.69615,537.505053,89.709648,1202.581627,-1.786595,-0.240323,-18.74843,6.84
3742.28393,620.786125,8792.720093,537.487214,89.707246,1202.3943,-1.783896,-0.240224,-18.732679,6.85
3747.658624,621.683174,8804.742164,537.469402,89.704844,1202.207131,-1.781201,-0.240125,-18.716955,6.86
3753.03314,622.580198,8816.762365,537.451617,89.702444,1202.020118,-1.778509,-0.240026,-18.701258,6.87
3758.407479,623.477199,8828.780698,537.433858,89.700045,1201.833262,-1.775822,-0.239927,-18.685587,6.88
3763.78164,624.374175,8840.797164,537.416127,89.697646,1201.646563,-1.773137,-0.239828,-18.669944,6.89
3769.155624,625.271128,8852.811764,537.398423,89.695249,1201.46002,-1.770457,-0.23973,-18.654328,6.9
3774.529432,626.168056,8864.8245,537.380745,89.692853,1201.273632,-1.76778,-0.239631,-18.638738,6.91
3779.903063,627.064961,8876.835374,537.363094,89.690458,1201.087401,-1.765108,-0.239533,-18.623176,6.92
3785.276517,627.961841,8888.844387,537.345469,89.688063,1200.901324,-1.762438,-0.239435,-18.607639,6.93
3790.649796,628.858698,8900.851541,537.327872,89.68567,1200.715403,-1.759773,-0.239337,-18.59213,6.94
3796.022899,629.755531,8912.856838,537.3103,89.683277,1200.529636,-1.757111,-0.239239,-18.576647,6.95
3801.395827,630.65234,8924.860278,537.292756,89.680886,1200.344024,-1.754453,-0.239141,-18.561191,6.96
3806.768579,631.549125,8936.861864,537.275238,89.678496,1200.158567,-1.751799,-0.239043,-18.545761,6.97
3812.141156,632.445886,8948.861596,537.257746,89.676106,1199.973263,-1.749149,-0.238946,-18.530358,6.98
3817.513559,633.342623,8960.859477,537.240281,89.673718,1199.788113,-1.746502,-0.238848,-18.514981,6.99
3822.885788,634.239336,8972.855509,537.222843,89.67133,1199.603117,-1.743858,-0.238751,-18.499631,7
3828.257842,635.136026,8984.849691,537.205431,89.668944,1199.418274,-1.741219,-0.238654,-18.484306,7.01
3833.629722,636.032691,8996.842027,537.188045,89.666558,1199.233584,-1.738583,-0.238557,-18.469008,7.02
3839.001429,636.929333,9008.832518,537.170685,89.664173,1199.049047,-1.735951,-0.23846,-18.453737,7.03
3844.372963,637.825951,9020.821164,537.153352,89.66179,1198.864662,-1.733323,-0.238363,-18.438491,7.04
3849.744323,638.722545,9032.807969,537.136045,89.659407,1198.680429,-1.730698,-0.238266,-18.423271,7.05
3855.115511,639.619115,9044.792932,537.118764,89.657025,1198.496348,-1.728077,-0.238169,-18.408078,7.06
3860.486526,640.515662,9056.776056,537.10151,89.654645,1198.312419,-1.725459,-0.238073,-18.392911,7.07
3865.857369,641.412184,9068.757343,537.084281,89.652265,1198.128641,-1.722845,-0.237976,-18.377769,7.08
3871.22804,642.308683,9080.736793,537.067079,89.649886,1197.945015,-1.720235,-0.23788,-18.362654,7.09
3876.598539,643.205158,9092.714408,537.049903,89.647508,1197.761539,-1.717628,-0.237784,-18.347564,7.1
3881.968866,644.10161,9104.69019,537.032752,89.645131,1197.578214,-1.715026,-0.237688,-18.3325,7.11
3887.339022,644.998037,9116.664141,537.015628,89.642755,1197.39504,-1.712426,-0.237592,-18.317462,7.12
3892.709008,645.894441,9128.636261,536.99853,89.640381,1197.212015,-1.709831,-0.237496,-18.302449,7.13
3898.078822,646.790821,9140.606552,536.981457,89.638007,1197.029141,-1.707239,-0.2374,-18.287463,7.14
3903.448466,647.687177,9152.575016,536.964411,89.635633,1196.846416,-1.70465,-0.237305,-18.272502,7.15
3908.81794,648.58351,9164.541655,536.94739,89.633261,1196.66384,-1.702065,-0.237209,-18.257566,7.16
